,ut_ms,sunmars_km,earthmars_km,sunmarsearthangle_deg,solarconstantmars,eclipseduration_min,occultationduration_min,round_time,season,group
752,1284336000000,231020214.122569,328734432.135717,23.984362365696203,572.798087555635,0.0,0.0,753,1,Distance_shift-3
753,1284422400000,230830059.66872796,329289139.206119,23.8265761006781,573.742201775932,0.0,0.0,754,1,Distance_shift-3
754,1284508800000,230639512.268663,329836870.275729,23.6684773671243,574.69061034931,0.0,0.0,755,1,Distance_shift-3
755,1284595200000,230448586.31690097,330377682.214366,23.5100770561944,575.643263661141,0.0,0.0,756,1,Distance_shift-3
756,1284681600000,230257296.309379,330911634.96686,23.351384311079897,576.600111030038,0.0,0.0,757,1,Distance_shift-3
757,1284768000000,230065656.843006,331438789.792661,23.1924067109092,577.561100695548,0.0,0.0,758,1,Distance_shift-3
758,1284854400000,229873682.615217,331959208.126823,23.033150444625896,578.526179805883,0.0,0.0,759,1,Distance_shift-3
759,1284940800000,229681388.42352003,332472950.803133,22.873620449065598,579.495294405618,0.0,0.0,760,1,Distance_shift-3
760,1285027200000,229488789.16506,332980077.422612,22.7138205095104,580.468389423298,0.0,0.0,761,1,Distance_shift-3
761,1285113600000,229295899.836204,333480645.720299,22.5537533342519,581.44540865893,0.0,0.0,762,1,Distance_shift-3
762,1285200000000,229102735.53214198,333974710.854379,22.393420619908298,582.426294771338,9.73333333333333,0.0,763,1,Distance_shift-3
763,1285286400000,228909311.446516,334462324.60204905,22.232823123826105,583.410989265395,12.666666666666698,0.0,764,1,Distance_shift-3
764,1285372800000,228715642.871066,334943534.48895496,22.0719607558326,584.399432479143,15.25,0.0,765,1,Distance_shift-3
765,1285459200000,228521745.19527596,335418382.89879704,21.9108326958803,585.391563570891,17.8833333333333,0.0,766,1,Distance_shift-3
766,1285545600000,228327633.90601802,335886906.2064,21.749437539021102,586.38732050635,19.716666666666697,0.0,767,1,Distance_shift-3
767,1285632000000,228133324.58717,336349133.957608,21.5877734669514,587.386640045879,21.716666666666697,0.0,768,1,Distance_shift-3
768,1285718400000,227938832.919198,336805088.09725296,21.4258384475825,588.389457731929,23.1666666666667,0.0,769,1,Distance_shift-3
769,1285804800000,227744174.67869502,337254782.24244905,21.2636304706521,589.395707876735,24.8333333333333,0.0,770,1,Distance_shift-3
770,1285891200000,227549365.737869,337698221.033996,21.1011478360074,590.40532355031,26.05,0.0,771,1,Distance_shift-3
771,1285977600000,227354422.063963,338135399.68969303,20.9383895168246,591.418236568779,27.1166666666667,0.0,772,1,Distance_shift-3
772,1286064000000,227159359.71863702,338566304.027445,20.7753556147437,592.434377483051,28.483333333333302,0.0,773,1,Distance_shift-3
773,1286150400000,226964194.857275,338990911.382721,20.6120478981448,593.453675567838,29.4,0.0,774,1,Distance_shift-3
774,1286236800000,226768943.72825098,339409192.91225296,20.4484703630799,594.476058811043,30.6,0.0,775,1,Distance_shift-3
775,1286323200000,226573622.67213902,339821117.601727,20.284629688886103,595.5014539034661,31.3833333333333,0.0,776,1,Distance_shift-3
776,1286409600000,226378248.120885,340226657.77420896,20.1205354139078,596.529786228859,32.4333333333333,0.0,777,1,Distance_shift-3
777,1286496000000,226182836.59692404,340625795.148248,19.956199684168897,597.560979854307,33.15,1.7,778,1,Distance_shift-3
778,1286582400000,225987404.71227002,341018525.946244,19.791636553777,598.594957520934,34.05,6.51666666666667,779,1,Distance_shift-3
779,1286668800000,225791969.16755697,341404863.68057,19.6268609885589,599.6316406349321,34.6666666666667,9.65,780,1,Distance_shift-3
780,1286755200000,225596546.751058,341784839.093511,19.461887835782896,600.670949258924,35.283333333333296,11.583333333333302,781,1,Distance_shift-3
781,1286841600000,225401154.33765,342158497.77542204,19.296731001684197,601.7128021036531,36.0166666666667,13.6333333333333,782,1,Distance_shift-3
782,1286928000000,225205808.887767,342525896.602662,19.131402955156396,602.757116520019,36.55,15.083333333333302,783,1,Distance_shift-3
783,1287014400000,225010527.446298,342887100.11391604,18.9659145415614,603.803808491464,37.216666666666704,16.75,784,1,Distance_shift-3
784,1287100800000,224815327.141467,343242177.522575,18.8002750122819,604.8527926267241,37.683333333333294,17.95,785,1,Distance_shift-3
785,1287187200000,224620225.183672,343591200.594184,18.6344921618408,605.903982152948,38.2666666666667,19.05,786,1,Distance_shift-3
786,1287273600000,224425238.86428598,343934242.29948103,18.4685724886406,606.957288909226,38.6666666666667,20.4333333333333,787,1,Distance_shift-3
787,1287360000000,224230385.55443397,344271376.009696,18.3025213297017,608.012623340506,39.05,21.4166666666667,788,1,Distance_shift-3
788,1287446400000,224035682.70372203,344602674.97534597,18.1363429491191,609.06989449194,39.533333333333296,22.65,789,1,Distance_shift-3
789,1287532800000,223841147.838939,344928211.863052,17.970040580546,610.1290100036609,39.8666666666667,23.516666666666698,790,1,Distance_shift-3
790,1287619200000,223646798.562718,345248058.181003,17.803616437159604,611.1898761060299,40.283333333333296,24.6166666666667,791,1,Distance_shift-3
791,1287705600000,223452652.55216002,345562283.4882,17.637071710388,612.252397615327,40.566666666666706,25.4166666666667,792,1,Distance_shift-3
792,1287792000000,223258727.55742598,345870954.351624,17.4704065821755,613.31647792995,40.9166666666667,26.4,793,1,Distance_shift-3
793,1287878400000,223065041.40027797,346174133.08470696,17.3036202747208,614.382019027108,41.183333333333294,27.1333333333333,794,1,Distance_shift-3
794,1287964800000,222871611.972596,346471876.36063,17.136711156321798,615.448921460032,41.4,27.8166666666667,795,1,Distance_shift-3
795,1288051200000,222678457.234844,346764233.832084,16.9696769131659,616.5170843557261,41.683333333333294,28.7,796,1,Distance_shift-3
796,1288137600000,222485595.214503,347051246.895859,16.802514787191402,617.586405413272,41.8666666666667,29.3166666666667,797,1,Distance_shift-3
797,1288224000000,222293044.00446,347332947.719377,16.635221872950698,618.6567809026969,42.1,30.1166666666667,798,1,Distance_shift-3
798,1288310400000,222100821.76135802,347609358.616169,16.4677954641622,619.728105664444,42.25,30.6666666666667,799,1,Distance_shift-3
799,1288396800000,221908946.703903,347880491.846469,16.3002334427166,620.800273109424,42.45,31.4,800,1,Distance_shift-3
800,1288483200000,221717437.111133,348146349.948971,16.1325347048233,621.8731752197081,42.566666666666706,31.9166666666667,801,1,Distance_shift-3
801,1288569600000,221526311.32063597,348406926.775918,15.964699613515501,622.946702549851,42.6666666666667,32.4,802,1,Distance_shift-3
802,1288656000000,221335587.72674,348662209.461475,15.796730447444599,624.0207442288649,42.8,33.0166666666667,803,1,Distance_shift-3
803,1288742400000,221145284.778643,348912181.519714,15.628631782946,625.095187962872,42.8833333333333,33.45,804,1,Distance_shift-3
804,1288828800000,220955420.978517,349156827.057015,15.4604107127708,626.169920038441,42.9833333333333,34.0333333333333,805,1,Distance_shift-3
805,1288915200000,220766014.879552,349396135.68447596,15.292076797107198,627.244825326633,43.0166666666667,34.4166666666667,806,1,Distance_shift-3
806,1289001600000,220577085.083968,349630107.277281,15.1236416865324,628.319787287763,43.0666666666667,34.9333333333333,807,1,Distance_shift-3
807,1289088000000,220388650.24097902,349858755.531163,14.9551184511772,629.394687976905,43.1,35.283333333333296,808,1,Distance_shift-3
808,1289174400000,220200729.044712,350082109.52611697,14.786520752565998,630.469408050147,43.116666666666696,35.6166666666667,809,1,Distance_shift-3
809,1289260800000,220013340.23208398,350300213.147331,14.6178620437661,631.54382677162,43.133333333333304,36.05,810,1,Distance_shift-3
810,1289347200000,219826502.580627,350513122.87847,14.4491549514664,632.617822021307,43.133333333333304,36.3333333333333,811,1,Distance_shift-3
811,1289433600000,219640234.906284,350720904.827864,14.2804109072913,633.691270303658,43.133333333333304,36.7,812,1,Distance_shift-3
812,1289520000000,219454556.061142,350923631.790136,14.1116400087101,634.764046757016,43.1,36.966666666666704,813,1,Distance_shift-3
813,1289606400000,219269484.931131,351121380.844873,13.9428510392557,635.836025163875,43.0666666666667,37.3,814,1,Distance_shift-3
814,1289692800000,219085040.433681,351314231.66292,13.7740515677565,636.9070779619831,43.0166666666667,37.5166666666667,815,1,Distance_shift-3
815,1289779200000,218901241.515326,351502265.45406,13.605248061424,637.977076256298,42.9666666666667,37.75,816,1,Distance_shift-3
816,1289865600000,218718107.149267,351685564.36739504,13.4364459709302,639.045889831819,42.9,37.9833333333333,817,1,Distance_shift-3
817,1289952000000,218535656.33289498,351864211.11514103,13.267649767286699,640.1133871673001,42.8333333333333,38.183333333333294,818,1,Distance_shift-3
818,1290038400000,218353908.08526698,352038288.593858,13.098862927743301,641.17943544986,42.75,38.3833333333333,819,1,Distance_shift-3
819,1290124800000,218172881.44453502,352207879.302781,12.9300878820725,642.2439005905001,42.65,38.55,820,1,Distance_shift-3
820,1290211200000,217992595.46533898,352373064.403706,12.7613259429541,643.3066472405391,42.566666666666706,38.716666666666704,821,1,Distance_shift-3
821,1290297600000,217813069.21615,352533922.33845496,12.5925772546519,644.367538808984,42.433333333333294,38.8333333333333,822,1,Distance_shift-3
822,1290384000000,217634321.776575,352690527.024495,12.4238408003403,645.426437480839,42.3333333333333,38.933333333333294,823,1,Distance_shift-3
823,1290470400000,217456372.23462,352842945.77804303,12.255114506335499,646.483204236363,42.216666666666704,39.066666666666706,824,1,Distance_shift-3
824,1290556800000,217279239.68390802,352991237.235375,12.086395468080699,647.537698871289,42.066666666666706,39.1166666666667,825,1,Distance_shift-3
825,1290643200000,217102943.220856,353135449.610445,11.917680299245601,648.589780018015,41.9166666666667,39.216666666666704,826,1,Distance_shift-3
826,1290729600000,216927501.941816,353275619.604516,11.7489655787086,649.639305167766,41.75,39.25,827,1,Distance_shift-3
827,1290816000000,216752934.94017,353411772.175217,11.5802483504843,650.686130693746,41.6,39.3333333333333,828,1,Distance_shift-3
828,1290902400000,216579261.30339,353543921.227627,11.4115266256988,651.730111875279,41.4166666666667,39.35,829,1,Distance_shift-3
829,1290988800000,216406500.110053,353672071.17370296,11.2427998422933,652.771102922944,41.283333333333296,39.35,830,1,Distance_shift-3
830,1291075200000,216234670.426826,353796219.254144,11.0740692488482,653.808957004725,41.066666666666706,39.3666666666667,831,1,Distance_shift-3
831,1291161600000,216063791.305403,353916358.51004905,10.9053381845125,654.843526273162,40.9166666666667,39.3666666666667,832,1,Distance_shift-3
832,1291248000000,215893881.77941,354032481.271907,10.7366122246063,655.8746618935311,40.7333333333333,39.35,833,1,Distance_shift-3
833,1291334400000,215724960.861269,354144582.947713,10.567899157722,656.902214073043,40.5166666666667,39.316666666666706,834,1,Distance_shift-3
834,1291420800000,215557047.539025,354252665.742561,10.399208767806,657.926032091086,40.35,39.3,835,1,Distance_shift-3
835,1291507200000,215390160.773127,354356741.807281,10.2305524231249,658.945964330517,40.1,39.2333333333333,836,1,Distance_shift-3
836,1291593600000,215224319.49318302,354456835.309864,10.061942518947399,659.961858310013,39.9166666666667,39.183333333333294,837,1,Distance_shift-3
837,1291680000000,215059542.59465,354552983.11739904,9.893391862423,660.973560717507,39.6666666666667,39.1,838,1,Distance_shift-3
838,1291766400000,214895848.935497,354645234.113456,9.72491310311379,661.980917444737,39.466666666666704,39.0166666666667,839,1,Distance_shift-3
839,1291852800000,214733257.33281,354733647.502992,9.556518291557529,662.983773622897,39.2666666666667,38.95,840,1,Distance_shift-3
840,1291939200000,214571786.55935,354818290.629528,9.38821860274066,663.981973659473,39.0,38.8333333333333,841,1,Distance_shift-3
841,1292025600000,214411455.340046,354899236.80566204,9.22002421415443,664.975361276232,38.8,38.7333333333333,842,1,Distance_shift-3
842,1292112000000,214252282.348441,354976563.499707,9.05194429680143,665.963779548423,38.5166666666667,38.5833333333333,843,1,Distance_shift-3
843,1292198400000,214094286.203073,355050351.02599704,8.88398706675387,666.947070945188,38.316666666666706,38.466666666666704,844,1,Distance_shift-3
844,1292284800000,213937485.463796,355120681.723583,8.71615984936196,667.9250773711731,38.0166666666667,38.316666666666706,845,1,Distance_shift-3
845,1292371200000,213781898.628045,355187639.500219,8.548469120037801,668.897640209347,37.8,38.183333333333294,846,1,Distance_shift-3
846,1292457600000,213627544.127056,355251309.556137,8.38092049920242,669.864600364946,37.5833333333333,38.05,847,1,Distance_shift-3
847,1292544000000,213474440.322048,355311778.067137,8.21351869277173,670.825798310501,37.283333333333296,37.8666666666667,848,1,Distance_shift-3
848,1292630400000,213322605.500377,355369131.589793,8.04626738448063,671.781074131866,37.05,37.7,849,1,Distance_shift-3
849,1292716800000,213172057.871679,355423455.96128,7.87916910405174,672.73026757513,36.7333333333333,37.4833333333333,850,1,Distance_shift-3
850,1292803200000,213022815.564025,355474834.527771,7.71222511550583,673.673218094342,36.5,37.3333333333333,851,1,Distance_shift-3
851,1292889600000,212874896.620079,355523345.678588,7.54543538799721,674.609764899937,36.183333333333294,37.0833333333333,852,1,Distance_shift-3
852,1292976000000,212728318.99328998,355569059.894289,7.37879871731331,675.539747007834,35.95,36.9166666666667,853,1,Distance_shift-3
853,1293062400000,212583100.544104,355612036.78227997,7.2123130477586,676.463003289159,35.7,36.7333333333333,854,1,Distance_shift-3
854,1293148800000,212439259.036199,355652322.752719,7.045975997584879,677.379372520605,35.3666666666667,36.466666666666704,855,1,Distance_shift-3
855,1293235200000,212296812.132735,355689949.950052,6.87978552974875,678.288693435443,35.133333333333304,36.2666666666667,856,1,Distance_shift-3
856,1293321600000,212155777.392615,355724936.767439,6.7137406619633495,679.190804775249,34.8,36.0,857,1,Distance_shift-3
857,1293408000000,212016172.266743,355757289.85374504,6.54784210114537,680.085545342369,34.5333333333333,35.783333333333296,858,1,Distance_shift-3
858,1293494400000,211878014.094268,355787007.181698,6.382092719841321,680.972754053185,34.1833333333333,35.4833333333333,859,1,Distance_shift-3
859,1293580800000,211741320.098811,355814081.621819,6.21649784410231,681.852269992198,33.9166666666667,35.25,860,1,Distance_shift-3
860,1293667200000,211606107.384673,355838504.54893,6.05106536558351,682.7239324669509,33.6666666666667,35.0166666666667,861,1,Distance_shift-3
861,1293753600000,211472392.933015,355860269.178109,5.885805710836401,683.587581063793,33.3166666666667,34.7,862,1,Distance_shift-3
862,1293840000000,211340193.598012,355879373.465523,5.7207317013385,684.443055704457,33.0333333333333,34.4666666666667,863,1,Distance_shift-3
863,1293926400000,211209526.102983,355895822.467364,5.5558583317355,685.2901967034401,32.6666666666667,34.133333333333304,864,1,Distance_shift-3
864,1294012800000,211080407.03651002,355909630.05156803,5.3912024924691,686.128844826139,32.383333333333304,33.883333333333304,865,1,Distance_shift-3
865,1294099200000,210952852.848525,355920819.861321,5.22678266973849,686.958841347702,32.0333333333333,33.5333333333333,866,1,Distance_shift-3
866,1294185600000,210826879.846392,355929425.482887,5.06261866583064,687.780028112557,31.75,33.25,867,1,Distance_shift-3
867,1294272000000,210702504.190982,355935489.876223,4.89873138791572,688.592247594555,31.466666666666697,32.9833333333333,868,1,Distance_shift-3
868,1294358400000,210579741.892739,355939064.246408,4.7351427479482195,689.3953429577009,31.0833333333333,32.616666666666696,869,1,Distance_shift-3
